date,location,total_cases,new_cases,total_deaths,new_deaths,median_age,total_vaccinations,people_fully_vaccinated,new_vaccinations,total_boosters,population,population_density,stringency_index
2021-07-04,South Africa,2.062896e6,16585.0,61840.0,333.0,27.3,3.314278e6,,6690.0,,6.0041996e7,46.754,75.0
2021-07-05,South Africa,2.075409e6,12513.0,62171.0,331.0,27.3,3.466228e6,,151950.0,,6.0041996e7,46.754,75.0
2021-07-06,South Africa,2.090909e6,15500.0,62628.0,457.0,27.3,3.631102e6,,164874.0,,6.0041996e7,46.754,72.22
2021-07-07,South Africa,2.112336e6,21427.0,63039.0,411.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-08,South Africa,2.135246e6,22910.0,63499.0,460.0,27.3,4.017442e6,1.253978e6,,,6.0041996e7,46.754,72.22
2021-07-09,South Africa,2.157687e6,22441.0,63873.0,374.0,27.3,4.203293e6,1.34469e6,185851.0,,6.0041996e7,46.754,72.22
2021-07-10,South Africa,2.179297e6,21610.0,64138.0,265.0,27.3,4.236718e6,1.355743e6,33425.0,,6.0041996e7,46.754,72.22
2021-07-11,South Africa,2.195599e6,16302.0,64289.0,151.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-12,South Africa,2.206781e6,11182.0,64509.0,220.0,27.3,4.390891e6,1.399497e6,,,6.0041996e7,46.754,72.22
2021-07-13,South Africa,2.219316e6,12535.0,65142.0,633.0,27.3,4.535222e6,1.45995e6,144331.0,,6.0041996e7,46.754,72.22
2021-07-14,South Africa,2.236805e6,17489.0,65595.0,453.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-15,South Africa,2.25324e6,16435.0,65972.0,377.0,27.3,5.046267e6,1.674152e6,,,6.0041996e7,46.754,72.22
2021-07-16,South Africa,2.269179e6,15939.0,66385.0,413.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-17,South Africa,2.28388e6,14701.0,66676.0,291.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-18,South Africa,2.295095e6,11215.0,66859.0,183.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-19,South Africa,2.302304e6,7209.0,67080.0,221.0,27.3,5.095013e6,1.688514e6,,,6.0041996e7,46.754,72.22
2021-07-20,South Africa,2.311232e6,8928.0,67676.0,596.0,27.3,5.32811e6,1.786939e6,233097.0,,6.0041996e7,46.754,72.22
2021-07-21,South Africa,2.327472e6,16240.0,68192.0,516.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-22,South Africa,2.34233e6,14858.0,68625.0,433.0,27.3,6.085108e6,2.154922e6,,,6.0041996e7,46.754,72.22
2021-07-23,South Africa,2.356049e6,13719.0,69075.0,450.0,27.3,6.308201e6,2.274267e6,223093.0,,6.0041996e7,46.754,72.22
2021-07-24,South Africa,2.368105e6,12056.0,69488.0,413.0,27.3,,,,,6.0041996e7,46.754,72.22
2021-07-25,South Africa,2.377823e6,9718.0,69775.0,287.0,27.3,6.384382e6,2.311559e6,,,6.0041996e7,46.754,72.22
2021-07-26,South Africa,2.38349e6,5667.0,70018.0,243.0,27.3,6.613704e6,,229322.0,,6.0041996e7,46.754,51.85
2021-07-27,South Africa,2.391223e6,7733.0,70338.0,320.0,27.3,6.854667e6,2.580001e6,240963.0,,6.0041996e7,46.754,51.85
2021-07-28,South Africa,2.408525e6,17302.0,70908.0,570.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-07-29,South Africa,2.422151e6,13626.0,71431.0,523.0,27.3,7.297912e6,2.83593e6,,,6.0041996e7,46.754,51.85
2021-07-30,South Africa,2.435036e6,12885.0,71679.0,248.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-07-31,South Africa,2.447454e6,12418.0,72013.0,334.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-01,South Africa,2.456184e6,8730.0,72191.0,178.0,27.3,7.550367e6,,,,6.0041996e7,46.754,51.85
2021-08-02,South Africa,2.461758e6,5574.0,72437.0,246.0,27.3,7.567757e6,2.982952e6,17390.0,,6.0041996e7,46.754,51.85
2021-08-03,South Africa,2.470746e6,8988.0,72992.0,555.0,27.3,7.981822e6,3.212974e6,414065.0,,6.0041996e7,46.754,51.85
2021-08-04,South Africa,2.484009e6,13263.0,73415.0,423.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-05,South Africa,2.497655e6,13646.0,73873.0,458.0,27.3,8.18238e6,3.32795e6,,,6.0041996e7,46.754,51.85
2021-08-06,South Africa,2.511178e6,13523.0,74352.0,479.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-07,South Africa,2.523488e6,12310.0,74623.0,271.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-08,South Africa,2.533466e6,9978.0,74813.0,190.0,27.3,8.602124e6,3.576698e6,,,6.0041996e7,46.754,51.85
2021-08-09,South Africa,2.540222e6,6756.0,75012.0,199.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-10,South Africa,2.546762e6,6540.0,75201.0,189.0,27.3,8.811608e6,3.719508e6,,,6.0041996e7,46.754,51.85
2021-08-11,South Africa,2.55424e6,7478.0,75774.0,573.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-12,South Africa,2.568511e6,14271.0,76247.0,473.0,27.3,9.185756e6,3.958231e6,,,6.0041996e7,46.754,51.85
2021-08-13,South Africa,2.582427e6,13916.0,76631.0,384.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-14,South Africa,2.595447e6,13020.0,76869.0,238.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-15,South Africa,2.605586e6,10139.0,77141.0,272.0,27.3,9.387129e6,4.082852e6,,,6.0041996e7,46.754,51.85
2021-08-16,South Africa,2.613569e6,7983.0,77440.0,299.0,27.3,9.557542e6,4.197442e6,170413.0,,6.0041996e7,46.754,51.85
2021-08-17,South Africa,2.624254e6,10685.0,77993.0,553.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-18,South Africa,2.638981e6,14727.0,78377.0,384.0,27.3,9.962111e6,4.482893e6,,,6.0041996e7,46.754,51.85
2021-08-19,South Africa,2.652652e6,13671.0,78694.0,317.0,27.3,1.0167749e7,4.629371e6,205638.0,,6.0041996e7,46.754,51.85
2021-08-20,South Africa,2.666964e6,14312.0,78983.0,289.0,27.3,1.0431124e7,4.782071e6,263375.0,,6.0041996e7,46.754,51.85
2021-08-21,South Africa,2.680225e6,13261.0,79251.0,268.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-22,South Africa,2.690973e6,10748.0,79421.0,170.0,27.3,1.0479363e7,4.832763e6,,,6.0041996e7,46.754,51.85
2021-08-23,South Africa,2.698605e6,7632.0,79584.0,163.0,27.3,1.0790501e7,4.983911e6,311138.0,,6.0041996e7,46.754,51.85
2021-08-24,South Africa,2.708951e6,10346.0,79953.0,369.0,27.3,1.1076106e7,5.141248e6,285605.0,,6.0041996e7,46.754,51.85
2021-08-25,South Africa,2.722202e6,13251.0,80469.0,516.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-26,South Africa,2.734973e6,12771.0,80826.0,357.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-27,South Africa,2.747018e6,12045.0,81187.0,361.0,27.3,1.1924972e7,5.601878e6,,,6.0041996e7,46.754,51.85
2021-08-28,South Africa,2.757191e6,10173.0,81461.0,274.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-29,South Africa,2.764931e6,7740.0,81595.0,134.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-08-30,South Africa,2.770575e6,5644.0,81830.0,235.0,27.3,1.2289478e7,5.818291e6,,,6.0041996e7,46.754,51.85
2021-08-31,South Africa,2.777659e6,7084.0,82261.0,431.0,27.3,1.2568525e7,5.985293e6,279047.0,,6.0041996e7,46.754,51.85
2021-09-01,South Africa,2.787203e6,9544.0,82496.0,235.0,27.3,1.2841537e7,6.145216e6,273012.0,,6.0041996e7,46.754,51.85
2021-09-02,South Africa,2.796405e6,9202.0,82914.0,418.0,27.3,1.3112268e7,6.301758e6,270731.0,,6.0041996e7,46.754,51.85
2021-09-03,South Africa,2.805604e6,9199.0,83161.0,247.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-09-04,South Africa,2.814014e6,8410.0,83343.0,182.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-09-05,South Africa,2.819945e6,5931.0,83419.0,76.0,27.3,1.3454823e7,6.492469e6,,,6.0041996e7,46.754,51.85
2021-09-06,South Africa,2.824063e6,4118.0,83617.0,198.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-09-07,South Africa,2.829834e6,5771.0,83899.0,282.0,27.3,1.3892301e7,6.751662e6,,,6.0041996e7,46.754,51.85
2021-09-08,South Africa,2.836773e6,6939.0,84152.0,253.0,27.3,,,,,6.0041996e7,46.754,51.85
2021-09-09,South Africa,2.843042e6,6269.0,84327.0,175.0,27.3,1.4126008e7,6.888163e6,,,6.0041996e7,46.754,51.85
2021-09-10,South Africa,2.848925e6,5883.0,84608.0,281.0,27.3,1.4610572e7,7.153911e6,484564.0,,6.0041996e7,46.754,51.85
2021-09-11,South Africa,2.854234e6,5309.0,84751.0,143.0,27.3,1.4670161e7,7.187179e6,59589.0,,6.0041996e7,46.754,51.85
2021-09-12,South Africa,2.858195e6,3961.0,84877.0,126.0,27.3,1.4690586e7,7.199405e6,20425.0,,6.0041996e7,46.754,
2021-09-13,South Africa,2.860835e6,2640.0,85002.0,125.0,27.3,1.4922954e7,7.330517e6,232368.0,,6.0041996e7,46.754,45.37
2021-09-14,South Africa,2.864534e6,3699.0,85302.0,300.0,27.3,1.5188787e7,7.473903e6,265833.0,,6.0041996e7,46.754,45.37
2021-09-15,South Africa,2.869201e6,4667.0,85468.0,166.0,27.3,1.5447034e7,7.609183e6,258247.0,,6.0041996e7,46.754,45.37
2021-09-16,South Africa,2.873415e6,4214.0,85779.0,311.0,27.3,1.5683797e7,7.734069e6,236763.0,,6.0041996e7,46.754,45.37
2021-09-17,South Africa,2.877063e6,3648.0,85952.0,173.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-09-18,South Africa,2.880349e6,3286.0,86116.0,164.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-09-19,South Africa,2.88263e6,2281.0,86174.0,58.0,27.3,1.5992374e7,7.911171e6,,,6.0041996e7,46.754,45.37
2021-09-20,South Africa,2.884134e6,1504.0,86216.0,42.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-09-21,South Africa,2.886331e6,2197.0,86376.0,160.0,27.3,1.6358076e7,8.10852e6,,,6.0041996e7,46.754,45.37
2021-09-22,South Africa,2.889298e6,2967.0,86500.0,124.0,27.3,1.6560718e7,8.228296e6,202642.0,,6.0041996e7,46.754,45.37
2021-09-23,South Africa,2.892081e6,2783.0,86655.0,155.0,27.3,1.6755133e7,8.344762e6,194415.0,,6.0041996e7,46.754,45.37
2021-09-24,South Africa,2.894342e6,2261.0,86967.0,312.0,27.3,1.6781838e7,8.362232e6,26705.0,,6.0041996e7,46.754,45.37
2021-09-25,South Africa,2.895976e6,1634.0,87001.0,34.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-09-26,South Africa,2.896943e6,967.0,87052.0,51.0,27.3,1.682779e7,8.39162e6,,,6.0041996e7,46.754,45.37
2021-09-27,South Africa,2.897521e6,578.0,87216.0,164.0,27.3,1.6999722e7,8.501712e6,171932.0,,6.0041996e7,46.754,45.37
2021-09-28,South Africa,2.898888e6,1367.0,87417.0,201.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-09-29,South Africa,2.898888e6,0.0,87417.0,0.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-09-30,South Africa,2.902672e6,3784.0,87626.0,209.0,27.3,1.7505358e7,8.81913e6,,,6.0041996e7,46.754,45.37
2021-10-01,South Africa,2.904307e6,1635.0,87705.0,79.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-02,South Africa,2.905613e6,1306.0,87753.0,48.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-03,South Africa,2.906422e6,809.0,87780.0,27.0,27.3,1.7875187e7,9.075189e6,,,6.0041996e7,46.754,45.37
2021-10-04,South Africa,2.906851e6,429.0,87819.0,39.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-05,South Africa,2.907619e6,768.0,87922.0,103.0,27.3,1.828592e7,9.364725e6,,,6.0041996e7,46.754,45.37
2021-10-06,South Africa,2.908768e6,1149.0,87981.0,59.0,27.3,1.8510943e7,9.526247e6,225023.0,,6.0041996e7,46.754,45.37
2021-10-07,South Africa,2.909757e6,989.0,88104.0,123.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-08,South Africa,2.910681e6,924.0,88236.0,132.0,27.3,1.8735127e7,9.686443e6,,,6.0041996e7,46.754,45.37
2021-10-09,South Africa,2.911497e6,816.0,88292.0,56.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-10,South Africa,2.912145e6,648.0,88317.0,25.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-11,South Africa,2.912346e6,201.0,88346.0,29.0,27.3,1.9041535e7,9.911989e6,,,6.0041996e7,46.754,45.37
2021-10-12,South Africa,2.912938e6,592.0,88429.0,83.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-13,South Africa,2.91388e6,942.0,88466.0,37.0,27.3,1.9679751e7,1.0218549e7,,,6.0041996e7,46.754,45.37
2021-10-14,South Africa,2.914827e6,947.0,88506.0,40.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-15,South Africa,2.91556e6,733.0,88562.0,56.0,27.3,1.9899964e7,1.0539458e7,,,6.0041996e7,46.754,45.37
2021-10-16,South Africa,2.916179e6,619.0,88587.0,25.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-17,South Africa,2.916593e6,414.0,88612.0,25.0,27.3,2.0200231e7,1.0759755e7,,,6.0041996e7,46.754,45.37
2021-10-18,South Africa,2.916803e6,210.0,88619.0,7.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-19,South Africa,2.917255e6,452.0,88674.0,55.0,27.3,2.0580832e7,1.1036024e7,,,6.0041996e7,46.754,45.37
2021-10-20,South Africa,2.917846e6,591.0,88754.0,80.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-21,South Africa,2.918366e6,520.0,88835.0,81.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-22,South Africa,2.918883e6,517.0,88891.0,56.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-23,South Africa,2.919332e6,449.0,88914.0,23.0,27.3,2.1300098e7,1.1546163e7,,,6.0041996e7,46.754,45.37
2021-10-24,South Africa,2.919632e6,300.0,88925.0,11.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-25,South Africa,2.919778e6,146.0,88934.0,9.0,27.3,2.1514033e7,1.1697646e7,,,6.0041996e7,46.754,45.37
2021-10-26,South Africa,2.920109e6,331.0,88987.0,53.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-27,South Africa,2.920581e6,472.0,89049.0,62.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-28,South Africa,2.921114e6,533.0,89104.0,55.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-29,South Africa,2.921589e6,475.0,89151.0,47.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-10-30,South Africa,2.921886e6,297.0,89163.0,12.0,27.3,2.236331e7,1.230532e7,,,6.0041996e7,46.754,45.37
2021-10-31,South Africa,2.922116e6,230.0,89177.0,14.0,27.3,2.2381951e7,1.2317435e7,18641.0,,6.0041996e7,46.754,45.37
2021-11-01,South Africa,2.922222e6,106.0,89179.0,2.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-11-02,South Africa,2.922391e6,169.0,89197.0,18.0,27.3,2.263292e7,1.2537511e7,,,6.0041996e7,46.754,45.37
2021-11-03,South Africa,2.922735e6,344.0,89220.0,23.0,27.3,2.2799682e7,1.2620892e7,166762.0,,6.0041996e7,46.754,45.37
2021-11-04,South Africa,2.923054e6,319.0,89251.0,31.0,27.3,2.2965123e7,1.27377e7,165441.0,,6.0041996e7,46.754,45.37
2021-11-05,South Africa,2.923393e6,339.0,89295.0,44.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-11-06,South Africa,2.923751e6,358.0,89319.0,24.0,27.3,2.3095893e7,1.280359e7,,,6.0041996e7,46.754,45.37
2021-11-07,South Africa,2.923956e6,205.0,89332.0,13.0,27.3,2.3151823e7,1.2810692e7,55930.0,,6.0041996e7,46.754,45.37
2021-11-08,South Africa,2.924072e6,116.0,89352.0,20.0,27.3,2.3264992e7,1.2934946e7,113169.0,,6.0041996e7,46.754,45.37
2021-11-09,South Africa,2.924317e6,245.0,89387.0,35.0,27.3,2.3402284e7,1.3030588e7,137292.0,,6.0041996e7,46.754,45.37
2021-11-10,South Africa,2.924622e6,305.0,89435.0,48.0,27.3,2.3540547e7,1.3124865e7,138263.0,,6.0041996e7,46.754,45.37
2021-11-11,South Africa,2.924978e6,356.0,89452.0,17.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-11-12,South Africa,2.925371e6,393.0,89469.0,17.0,27.3,2.3832368e7,1.3324316e7,,,6.0041996e7,46.754,45.37
2021-11-13,South Africa,2.925677e6,306.0,89476.0,7.0,27.3,2.3911466e7,1.3375972e7,79098.0,,6.0041996e7,46.754,45.37
2021-11-14,South Africa,2.925939e6,262.0,89484.0,8.0,27.3,2.3950945e7,1.3402141e7,39479.0,,6.0041996e7,46.754,45.37
2021-11-15,South Africa,2.926075e6,136.0,89489.0,5.0,27.3,2.4082675e7,1.3492174e7,131730.0,,6.0041996e7,46.754,45.37
2021-11-16,South Africa,2.926348e6,273.0,89504.0,15.0,27.3,2.4216602e7,1.358391e7,133927.0,,6.0041996e7,46.754,45.37
2021-11-17,South Africa,2.926914e6,566.0,89515.0,11.0,27.3,2.4346905e7,1.3673027e7,130303.0,,6.0041996e7,46.754,45.37
2021-11-18,South Africa,2.927499e6,585.0,89555.0,40.0,27.3,2.447121e7,1.3758743e7,124305.0,,6.0041996e7,46.754,45.37
2021-11-19,South Africa,2.928288e6,789.0,89562.0,7.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-11-20,South Africa,2.929175e6,887.0,89572.0,10.0,27.3,2.4630804e7,1.3869342e7,,,6.0041996e7,46.754,45.37
2021-11-21,South Africa,2.929862e6,687.0,89574.0,2.0,27.3,2.4646053e7,1.3876443e7,15249.0,,6.0041996e7,46.754,45.37
2021-11-22,South Africa,2.930174e6,312.0,89584.0,10.0,27.3,2.4754316e7,1.3949705e7,108263.0,,6.0041996e7,46.754,45.37
2021-11-23,South Africa,2.94876e6,,89635.0,51.0,27.3,2.4874528e7,1.4031159e7,120212.0,,6.0041996e7,46.754,45.37
2021-11-24,South Africa,2.950035e6,1275.0,89657.0,22.0,27.3,2.5002232e7,1.4115744e7,127704.0,,6.0041996e7,46.754,45.37
2021-11-25,South Africa,2.9525e6,2465.0,89771.0,114.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-11-26,South Africa,2.955328e6,2828.0,89783.0,12.0,27.3,2.5238789e7,1.4267533e7,,,6.0041996e7,46.754,45.37
2021-11-27,South Africa,2.958548e6,3220.0,89791.0,8.0,27.3,2.5274889e7,1.4288326e7,36100.0,,6.0041996e7,46.754,45.37
2021-11-28,South Africa,2.961406e6,2858.0,89797.0,6.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-11-29,South Africa,2.963679e6,2273.0,89822.0,25.0,27.3,2.5448767e7,1.4384276e7,,,6.0041996e7,46.754,45.37
2021-11-30,South Africa,2.968052e6,4373.0,89843.0,21.0,27.3,2.5619891e7,1.4475754e7,171124.0,,6.0041996e7,46.754,45.37
2021-12-01,South Africa,2.976613e6,8561.0,89871.0,28.0,27.3,2.5782259e7,1.4561395e7,162368.0,,6.0041996e7,46.754,45.37
2021-12-02,South Africa,2.988148e6,11535.0,89915.0,44.0,27.3,2.6109436e7,1.4815845e7,327177.0,,6.0041996e7,46.754,45.37
2021-12-03,South Africa,3.004203e6,16055.0,89944.0,29.0,27.3,,,,,6.0041996e7,46.754,45.37
2021-12-04,South Africa,3.020569e6,16366.0,89965.0,21.0,27.3,2.6324383e7,1.4934457e7,,,6.0041996e7,46.754,45.37
2021-12-05,South Africa,3.031694e6,11125.0,89966.0,1.0,27.3,2.634883e7,1.4948436e7,24447.0,,6.0041996e7,46.754,45.37
2021-12-06,South Africa,3.038075e6,6381.0,89975.0,9.0,27.3,2.6490416e7,1.5023858e7,141586.0,,6.0041996e7,46.754,57.41
2021-12-07,South Africa,3.051222e6,13147.0,90002.0,27.0,27.3,2.6639293e7,1.5104933e7,148877.0,,6.0041996e7,46.754,57.41
2021-12-08,South Africa,3.071064e6,19842.0,90038.0,36.0,27.3,2.6781642e7,1.5182986e7,142349.0,,6.0041996e7,46.754,57.41
2021-12-09,South Africa,3.093452e6,22388.0,90060.0,22.0,27.3,,,,,6.0041996e7,46.754,57.41
2021-12-10,South Africa,3.112469e6,19017.0,90080.0,20.0,27.3,2.7043034e7,1.5330635e7,,,6.0041996e7,46.754,57.41
2021-12-11,South Africa,3.129622e6,17153.0,90116.0,36.0,27.3,,,,,6.0041996e7,46.754,57.41
2021-12-12,South Africa,3.167497e6,37875.0,90137.0,21.0,27.3,2.7090975e7,1.5357823e7,,,6.0041996e7,46.754,57.41
2021-12-13,South Africa,3.180785e6,13288.0,90148.0,11.0,27.3,2.7188606e7,1.5410168e7,97631.0,,6.0041996e7,46.754,57.41
2021-12-14,South Africa,3.204642e6,23857.0,90172.0,24.0,27.3,2.7298525e7,1.5473473e7,109919.0,,6.0041996e7,46.754,57.41
2021-12-15,South Africa,3.231031e6,26389.0,90226.0,54.0,27.3,2.7400778e7,1.553271e7,102253.0,,6.0041996e7,46.754,57.41
2021-12-16,South Africa,3.255816e6,24785.0,90262.0,36.0,27.3,2.7489267e7,1.5584899e7,88489.0,,6.0041996e7,46.754,57.41
2021-12-17,South Africa,3.276529e6,20713.0,90297.0,35.0,27.3,,,,,6.0041996e7,46.754,57.41
2021-12-18,South Africa,3.292609e6,16080.0,90345.0,48.0,27.3,,,,,6.0041996e7,46.754,57.41
2021-12-19,South Africa,3.308074e6,15465.0,90348.0,3.0,27.3,2.7513878e7,1.5599136e7,,,6.0041996e7,46.754,57.41
2021-12-20,South Africa,3.316585e6,8511.0,90453.0,105.0,27.3,,,,,6.0041996e7,46.754,57.41
2021-12-21,South Africa,3.332008e6,15423.0,90488.0,35.0,27.3,2.7661593e7,1.5684338e7,,,6.0041996e7,46.754,
2021-12-22,South Africa,3.353106e6,21098.0,90587.0,99.0,27.3,,,,,6.0041996e7,46.754,
2021-12-23,South Africa,3.374262e6,21156.0,90662.0,75.0,27.3,,,,,6.0041996e7,46.754,
2021-12-24,South Africa,3.393109e6,18847.0,90743.0,81.0,27.3,2.7792388e7,1.5763189e7,,,6.0041996e7,46.754,
2021-12-25,South Africa,3.407937e6,14828.0,90773.0,30.0,27.3,,,,,6.0041996e7,46.754,
2021-12-26,South Africa,3.41354e6,5603.0,90814.0,41.0,27.3,2.7794896e7,1.5764673e7,,,6.0041996e7,46.754,
2021-12-27,South Africa,3.417318e6,3778.0,90829.0,15.0,27.3,2.7798057e7,1.5766591e7,3161.0,,6.0041996e7,46.754,
2021-12-28,South Africa,3.424534e6,7216.0,90854.0,25.0,27.3,2.7850779e7,1.5801609e7,52722.0,,6.0041996e7,46.754,
2021-12-29,South Africa,3.433554e6,9020.0,90935.0,81.0,27.3,2.7903338e7,1.5833594e7,52559.0,,6.0041996e7,46.754,
2021-12-30,South Africa,3.446532e6,12978.0,91061.0,126.0,27.3,,,,,6.0041996e7,46.754,
2021-12-31,South Africa,3.458286e6,11754.0,91145.0,84.0,27.3,,,,,6.0041996e7,46.754,
2022-01-01,South Africa,3.468079e6,9793.0,91198.0,53.0,27.3,,,,,6.0041996e7,46.754,
2020-01-31,United Kingdom,2.0,2.0,,,40.8,,,,,6.8207114e7,272.898,8.33
2020-02-01,United Kingdom,2.0,0.0,,,40.8,,,,,6.8207114e7,272.898,8.33
2020-02-02,United Kingdom,2.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-03,United Kingdom,8.0,6.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-04,United Kingdom,8.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-05,United Kingdom,9.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-06,United Kingdom,9.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-07,United Kingdom,9.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-08,United Kingdom,13.0,4.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-09,United Kingdom,14.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-10,United Kingdom,14.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-11,United Kingdom,15.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-12,United Kingdom,16.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-13,United Kingdom,17.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-14,United Kingdom,18.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-15,United Kingdom,18.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-16,United Kingdom,18.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-17,United Kingdom,19.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-18,United Kingdom,19.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-19,United Kingdom,20.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-20,United Kingdom,22.0,2.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-21,United Kingdom,23.0,1.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-22,United Kingdom,23.0,0.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-23,United Kingdom,28.0,5.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-24,United Kingdom,30.0,2.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-25,United Kingdom,34.0,4.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-26,United Kingdom,37.0,3.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-27,United Kingdom,44.0,7.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-28,United Kingdom,56.0,12.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-02-29,United Kingdom,61.0,5.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-01,United Kingdom,94.0,33.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-02,United Kingdom,134.0,40.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-03,United Kingdom,189.0,55.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-04,United Kingdom,245.0,56.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-05,United Kingdom,294.0,49.0,,,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-06,United Kingdom,373.0,79.0,1.0,1.0,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-07,United Kingdom,428.0,55.0,2.0,1.0,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-08,United Kingdom,482.0,54.0,2.0,0.0,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-09,United Kingdom,629.0,147.0,3.0,1.0,40.8,,,,,6.8207114e7,272.898,11.11
2020-03-10,United Kingdom,888.0,259.0,7.0,4.0,40.8,,,,,6.8207114e7,272.898,11.11
